ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
6351,Laptops,Apple,1375.764246,29,0,14,5,0
6352,Laptops,Sony,1106.312208,39,1,8,2,1
6353,Smartphones,Sony,2876.335574,69,1,17,3,1
6354,Headphones,Sony,440.7240408,48,1,7,5,1
6355,Smart Watches,Sony,2086.285289,62,1,2,2,1
6356,Smartphones,Samsung,1270.420154,37,0,18,4,1
6357,Laptops,Samsung,2082.612546,23,0,8,2,0
6358,Laptops,Sony,427.1195001,62,1,17,4,1
6359,Smart Watches,Samsung,662.6562165,52,1,13,1,1
6360,Smart Watches,Other Brands,2018.747089,45,1,5,3,1
6361,Tablets,Sony,1623.408205,18,0,4,3,0
6362,Tablets,Sony,333.2848285,26,0,14,5,0
6363,Laptops,Samsung,252.9344871,56,1,5,5,1
6364,Smart Watches,Sony,1804.625123,43,0,16,3,0
6365,Headphones,HP,2181.601923,62,0,13,4,1
6366,Smart Watches,Other Brands,403.1945088,52,1,17,5,1
6367,Smartphones,Apple,717.2494985,25,0,16,1,0
6368,Smart Watches,Apple,2637.464404,68,0,19,2,0
6369,Headphones,Sony,849.8871182,31,1,11,2,1
6370,Smartphones,Samsung,782.3448042,54,0,7,2,0
6371,Tablets,Samsung,2026.569056,31,0,1,2,0
6372,Smartphones,HP,2922.418068,57,1,8,3,1
6373,Laptops,Apple,603.5179303,40,0,3,4,1
6374,Laptops,Samsung,817.5430283,40,0,2,4,1
6375,Headphones,HP,556.4310035,23,1,5,4,1
6376,Smart Watches,Samsung,525.586902,24,0,1,3,0
6377,Laptops,Sony,2766.006627,43,0,3,3,0
6378,Smartphones,Apple,1187.578736,41,1,10,1,1
6379,Headphones,Samsung,2070.360452,49,0,13,5,1
6380,Headphones,Apple,1388.064294,63,0,16,3,0
6381,Smartphones,Other Brands,2584.655682,21,1,18,1,0
6382,Headphones,HP,319.2514973,33,1,7,2,1
6383,Headphones,Sony,1768.267287,61,1,1,3,1
6384,Smart Watches,Sony,2623.010877,29,0,9,1,0
6385,Tablets,HP,1199.69614,65,1,14,2,1
6386,Headphones,Other Brands,601.8621157,35,1,6,2,1
6387,Tablets,Apple,2051.811074,56,1,11,4,1
6388,Tablets,Samsung,1700.1491,40,1,14,4,1
6389,Laptops,Apple,2320.886032,41,1,9,1,1
6390,Headphones,Samsung,1473.568476,61,1,13,4,1
6391,Laptops,Other Brands,419.2960231,66,0,6,4,1
6392,Tablets,Sony,2053.025646,29,0,17,2,0
6393,Tablets,Sony,443.71566,23,0,2,2,0
6394,Smartphones,Sony,1465.241907,43,1,8,4,1
6395,Tablets,Sony,2129.937559,48,1,6,2,1
6396,Smartphones,Other Brands,2124.368612,54,0,10,1,0
6397,Smartphones,Samsung,2280.374052,25,1,18,4,1
6398,Tablets,Other Brands,2128.803895,55,0,1,4,1
6399,Tablets,Samsung,1670.545616,41,1,10,3,1
6400,Headphones,Sony,2068.392912,44,1,19,2,1
6401,Tablets,Apple,2775.916898,38,1,4,2,1
6402,Smartphones,Samsung,461.9458635,27,1,10,1,0
6403,Tablets,HP,575.5914557,60,0,9,5,1
6404,Tablets,Samsung,552.7153851,47,1,8,2,1
6405,Smart Watches,Sony,215.1749148,69,0,19,2,0
6406,Smartphones,Samsung,491.1680369,32,1,5,4,1
6407,Laptops,Samsung,524.5180545,31,1,5,1,1
6408,Headphones,Other Brands,2757.899645,64,1,15,3,1
6409,Smart Watches,Sony,2799.346439,56,0,13,2,0
6410,Headphones,HP,1114.214988,49,1,18,4,1
6411,Smartphones,Samsung,1179.318243,66,0,19,5,1
6412,Headphones,Samsung,625.7117832,69,1,3,3,1
6413,Smartphones,Sony,2486.702964,23,1,13,4,1
6414,Laptops,Samsung,2868.887808,21,1,4,1,0
6415,Laptops,Sony,755.0461647,27,1,2,3,0
6416,Smart Watches,Other Brands,2076.172354,20,0,12,1,0
6417,Headphones,Apple,2122.377351,20,0,6,3,0
6418,Smart Watches,Samsung,982.1411235,61,0,17,3,0
6419,Headphones,Other Brands,779.414017,23,1,5,1,0
6420,Laptops,HP,1656.49642,41,1,11,4,1
6421,Laptops,Samsung,880.8493993,23,0,15,4,0
6422,Tablets,Sony,541.8376669,63,0,19,2,0
6423,Tablets,Apple,2619.486805,69,0,4,1,0
6424,Smartphones,Samsung,2251.578709,32,1,8,3,1
6425,Smart Watches,Apple,929.430373,43,1,8,2,1
6426,Smart Watches,Apple,436.3868371,24,1,17,2,0
6427,Smartphones,HP,337.1044126,29,0,8,1,0
6428,Smart Watches,Sony,2313.32677,28,1,19,3,0
6429,Laptops,Sony,827.5016643,51,0,1,4,1
6430,Smart Watches,Other Brands,1644.25634,60,0,8,4,1
6431,Tablets,Sony,2684.6254,66,1,7,3,1
6432,Laptops,Apple,1709.570711,40,0,5,3,0
6433,Laptops,Other Brands,2341.721538,18,1,16,3,0
6434,Smartphones,Apple,637.1456801,34,0,18,2,0
6435,Headphones,Apple,1448.668518,29,1,12,3,0
6436,Headphones,Sony,2972.682155,28,0,8,2,0
6437,Smartphones,Sony,1927.910523,67,1,6,3,1
6438,Smart Watches,HP,2993.285543,55,0,18,5,1
6439,Laptops,Other Brands,147.7220091,24,0,10,5,0
6440,Smart Watches,HP,2886.601287,43,1,7,5,1
6441,Headphones,HP,1330.381513,45,0,19,4,1
6442,Tablets,Other Brands,1004.712721,54,0,7,1,0
6443,Smartphones,HP,475.958304,45,0,5,5,1
6444,Laptops,Sony,136.2781673,57,1,5,2,1
6445,Smart Watches,Other Brands,432.2311604,54,1,17,2,1
6446,Tablets,Samsung,2693.565482,21,1,10,1,0
6447,Laptops,Apple,2077.691597,68,0,19,5,1
6448,Headphones,Sony,2549.621487,43,0,2,4,1
6449,Smart Watches,Apple,1360.995451,25,0,11,4,0
6450,Tablets,HP,1602.600091,53,0,13,3,0
6451,Smartphones,Apple,2051.776115,67,1,6,4,1
6452,Smartphones,Apple,2576.653541,63,1,11,5,1
6453,Smartphones,Apple,818.0952572,43,0,11,1,0
6454,Laptops,Samsung,2615.213692,43,0,5,2,0
6455,Smartphones,Apple,2220.495528,32,0,9,1,0
6456,Headphones,Apple,2192.783016,33,1,11,4,1
6457,Tablets,Sony,2911.704338,60,1,2,2,1
6458,Laptops,Other Brands,1303.30258,22,1,4,4,1
6459,Smartphones,Samsung,2003.186881,69,0,15,1,0
6460,Laptops,HP,317.1197765,50,1,8,1,1
6461,Smart Watches,Apple,637.8896185,18,1,16,5,1
6462,Headphones,Samsung,2461.112911,35,1,17,3,1
6463,Smartphones,HP,674.3737947,53,1,4,2,1
6464,Smartphones,Other Brands,1911.343503,25,0,19,4,0
6465,Headphones,HP,1474.938703,36,0,1,4,1
6466,Tablets,HP,1763.577114,65,1,10,4,1
6467,Smart Watches,Samsung,696.7081631,69,1,12,5,1
6468,Smart Watches,Other Brands,838.8044829,61,1,2,3,1
6469,Smartphones,Other Brands,452.7975372,68,1,18,2,1
6470,Laptops,HP,770.7156643,31,0,3,5,1
6471,Smart Watches,Samsung,1881.556904,50,1,1,3,1
6472,Laptops,HP,494.2279016,62,0,1,1,0
6473,Headphones,Apple,1016.802166,37,1,4,2,1
6474,Laptops,Other Brands,2238.488006,51,1,6,3,1
6475,Laptops,Samsung,1438.819974,21,1,11,3,0
6476,Headphones,Other Brands,882.1006413,51,1,16,3,1
6477,Laptops,Sony,614.9482457,38,0,10,1,0
6478,Headphones,Samsung,2666.191305,38,0,18,4,1
6479,Tablets,Samsung,552.8265337,49,1,5,4,1
6480,Headphones,HP,594.4186836,49,1,14,3,1
6481,Laptops,Sony,1590.982088,38,1,11,4,1
6482,Laptops,Sony,2447.17021,45,0,4,4,1
6483,Smart Watches,Sony,436.7545388,64,0,5,1,0
6484,Laptops,Other Brands,1009.242994,56,1,12,4,1
6485,Smart Watches,Samsung,678.9369726,20,0,10,3,0
6486,Smartphones,Samsung,1987.995059,19,0,12,2,0
6487,Smartphones,HP,967.7736432,21,0,1,1,0
6488,Laptops,Sony,1576.617835,66,0,18,3,0
6489,Smart Watches,Samsung,1110.623714,46,1,4,5,1
6490,Smartphones,Samsung,2683.605319,61,0,2,2,0
6491,Laptops,Sony,1773.261931,26,1,4,4,1
6492,Smartphones,Other Brands,2050.937283,65,1,4,2,1
6493,Tablets,Other Brands,1636.416069,58,0,15,5,1
6494,Smartphones,HP,2112.418694,61,0,2,5,1
6495,Laptops,Sony,1805.647983,38,0,8,4,1
6496,Headphones,Samsung,1619.718991,55,1,12,5,1
6497,Tablets,Apple,1023.173548,50,0,13,3,0
6498,Smartphones,Samsung,2357.135689,29,1,10,2,0
6499,Headphones,HP,1872.005226,56,1,8,3,1
6500,Smartphones,HP,2856.244336,33,0,10,3,0
6501,Smart Watches,Other Brands,1518.775128,54,0,3,1,0
6502,Smart Watches,Sony,2239.536321,54,1,10,5,1
6503,Headphones,Sony,2809.662665,30,0,8,4,0
6504,Smartphones,Apple,317.9471094,27,1,7,3,0
6505,Tablets,Sony,1724.022591,69,1,17,1,1
6506,Headphones,Sony,2285.491005,33,0,15,3,0
6507,Laptops,HP,2653.173291,30,0,5,1,0
6508,Smartphones,Samsung,1598.366931,63,0,6,5,1
6509,Laptops,Sony,1469.151763,26,0,8,3,0
6510,Laptops,Apple,674.220128,49,1,4,1,1
6511,Laptops,Apple,523.5317239,24,1,2,4,1
6512,Laptops,Sony,1919.582593,65,1,14,5,1
6513,Laptops,Samsung,306.0638085,49,0,5,4,1
6514,Tablets,Apple,1575.324616,40,0,7,3,0
6515,Laptops,Samsung,533.7320931,51,1,1,2,1
6516,Laptops,HP,2584.741118,63,0,19,1,0
6517,Laptops,Other Brands,1587.503861,42,0,10,2,0
6518,Headphones,Apple,1024.48394,33,1,1,1,1
6519,Laptops,Samsung,1615.263247,63,1,8,5,1
6520,Laptops,HP,126.7067752,45,0,8,5,1
6521,Laptops,Apple,167.8811202,45,0,7,4,1
6522,Smartphones,Sony,2761.788567,26,1,7,5,1
6523,Headphones,HP,1653.185532,31,1,14,1,1
6524,Laptops,Other Brands,837.7626831,44,0,16,5,1
6525,Laptops,Samsung,2151.242868,41,0,12,4,1
6526,Smart Watches,Other Brands,1789.375108,54,1,18,4,1
6527,Tablets,HP,2401.338938,51,1,9,2,1
6528,Laptops,Other Brands,121.0670729,58,0,11,1,0
6529,Headphones,Other Brands,622.2172549,45,1,2,1,1
6530,Smartphones,HP,2744.040927,33,0,19,1,0
6531,Laptops,Other Brands,584.5843941,21,0,16,4,0
6532,Smartphones,Sony,2420.109852,18,0,8,5,0
6533,Smartphones,Sony,1118.931852,61,1,4,5,1
6534,Smart Watches,Samsung,903.5842418,68,0,8,2,0
6535,Smartphones,Apple,2971.221829,34,1,19,5,1
6536,Smart Watches,Sony,2772.174966,37,0,15,3,0
6537,Headphones,Samsung,973.2698092,31,1,15,5,1
6538,Smartphones,Sony,692.5786105,38,1,4,1,1
6539,Tablets,Apple,123.4089705,29,1,8,2,0
6540,Laptops,Other Brands,2806.586325,63,0,1,5,1
6541,Tablets,HP,2406.918985,20,1,3,2,0
6542,Smartphones,Sony,2563.306537,43,1,11,1,1
6543,Smartphones,Sony,2264.538062,39,1,1,1,1
6544,Laptops,Other Brands,2934.348919,35,1,16,2,1
6545,Headphones,Sony,1533.739531,60,0,10,5,1
6546,Headphones,Samsung,138.2057419,62,0,16,1,0
6547,Smartphones,HP,1958.880146,23,0,3,3,0
6548,Tablets,Samsung,445.7918973,62,0,3,2,0
6549,Headphones,Apple,2443.110536,47,1,11,5,1
6550,Smartphones,HP,2493.6397,37,0,12,5,1
6551,Smart Watches,HP,1372.036317,48,1,10,3,1
6552,Smartphones,Other Brands,1139.996259,54,0,10,4,1
6553,Tablets,Apple,1650.134064,41,0,4,3,0
6554,Smart Watches,Apple,1168.223292,67,1,19,4,1
6555,Tablets,Apple,730.7663739,23,0,8,3,0
6556,Smartphones,Other Brands,701.6428661,69,0,3,2,0
6557,Smartphones,Sony,188.3137833,18,1,19,4,1
6558,Tablets,Apple,280.5756424,37,1,4,1,1
6559,Smartphones,Other Brands,2384.68168,27,0,6,2,0
6560,Laptops,Samsung,621.9853507,43,1,18,3,1
6561,Headphones,Samsung,1175.025411,29,0,14,2,0
6562,Smart Watches,Other Brands,863.2439848,60,0,4,2,0
6563,Smart Watches,Sony,262.5061598,52,0,13,4,1
6564,Smart Watches,Samsung,1447.19536,33,1,10,5,1
6565,Headphones,Apple,1192.758769,65,0,11,3,0
6566,Headphones,Sony,933.4593539,21,1,7,3,0
6567,Headphones,Apple,434.7299874,63,0,14,5,1
6568,Smart Watches,Sony,963.4427419,50,1,4,5,1
6569,Headphones,Sony,366.4699894,21,1,7,4,1
6570,Laptops,Sony,2334.501111,48,0,6,2,0
6571,Tablets,Sony,2302.922839,18,0,6,2,0
6572,Headphones,Apple,2329.394136,34,0,3,1,0
6573,Tablets,HP,603.0465639,51,0,4,2,0
6574,Laptops,Apple,742.4310069,32,1,7,4,1
6575,Laptops,Apple,1790.467203,69,0,1,5,1
6576,Smartphones,Apple,1396.88443,65,0,14,5,1
6577,Tablets,Samsung,625.2136014,51,0,10,5,1
6578,Smartphones,Sony,1643.371164,43,0,12,3,0
6579,Headphones,Other Brands,2117.098344,56,1,1,2,1
6580,Smart Watches,Other Brands,1199.62794,67,1,2,1,1
6581,Laptops,Apple,943.995424,23,1,17,5,1
6582,Headphones,Samsung,1994.05298,63,1,12,3,1
6583,Laptops,HP,1193.090222,22,0,10,3,0
6584,Laptops,Other Brands,2357.588029,60,0,3,3,0
6585,Tablets,Samsung,1149.427805,60,0,13,2,0
6586,Smart Watches,Other Brands,1943.108043,26,0,2,2,0
6587,Headphones,Other Brands,546.900554,51,0,6,5,1
6588,Smart Watches,Samsung,2201.62912,48,1,19,4,1
6589,Smartphones,Samsung,1845.255653,63,1,8,4,1
6590,Tablets,Sony,2005.741843,66,0,16,4,1
6591,Smart Watches,HP,2464.010149,64,1,7,5,1
6592,Smart Watches,Samsung,776.330465,43,1,19,3,1
6593,Laptops,Sony,1159.025723,50,0,8,4,1
6594,Laptops,Other Brands,1079.427812,64,0,13,2,0
6595,Smartphones,HP,1428.941458,42,1,9,2,1
6596,Tablets,Sony,2195.667968,39,1,4,4,1
6597,Tablets,Apple,2040.857733,20,0,17,4,0
6598,Smartphones,Samsung,596.3719772,63,0,8,1,0
6599,Laptops,Sony,2115.960048,31,1,14,5,1
6600,Smartphones,Apple,495.2115116,37,0,8,1,0
6601,Smart Watches,Other Brands,865.3688987,44,1,7,1,1
6602,Tablets,Sony,1746.858901,59,0,1,5,1
6603,Smart Watches,HP,417.8078238,47,0,8,4,1
6604,Headphones,HP,878.6607771,35,1,12,1,1
6605,Headphones,Samsung,2871.389965,63,0,5,3,0
6606,Smartphones,Samsung,2014.166838,27,1,13,3,0
6607,Smart Watches,Sony,1411.054261,26,1,3,3,0
6608,Smart Watches,Sony,1893.332484,37,1,4,1,1
6609,Laptops,Other Brands,814.7862394,65,0,12,2,0
6610,Tablets,Sony,1012.123816,37,1,16,5,1
6611,Smart Watches,Samsung,2525.227507,47,0,7,5,1
6612,Smartphones,HP,1669.749199,20,0,4,3,0
6613,Laptops,Sony,461.9493121,19,0,2,2,0
6614,Headphones,HP,960.5400381,31,0,3,5,1
6615,Headphones,HP,1130.821903,52,0,15,1,0
6616,Smartphones,Other Brands,2856.896049,30,0,1,1,0
6617,Laptops,Apple,2575.501091,62,1,13,4,1
6618,Smart Watches,Other Brands,2958.834479,40,0,19,3,0
6619,Smartphones,Apple,2896.385702,58,1,12,4,1
6620,Laptops,Sony,657.0504852,40,1,15,5,1
6621,Smart Watches,Sony,2364.894044,65,0,18,2,0
6622,Laptops,Apple,174.0961201,32,1,8,4,1
6623,Tablets,Sony,1397.623905,65,0,4,1,0
6624,Tablets,Sony,2193.242357,60,1,15,1,1
6625,Tablets,Sony,284.4960576,57,0,14,4,1
6626,Laptops,HP,2162.989928,52,0,14,5,1
6627,Laptops,Sony,2069.087412,69,0,12,4,1
6628,Headphones,Apple,1912.488113,33,0,12,4,1
6629,Laptops,Samsung,2527.976106,23,0,14,1,0
6630,Laptops,Other Brands,2714.063113,24,0,14,2,0
6631,Smartphones,Samsung,693.0721271,60,0,8,4,1
6632,Laptops,Sony,1372.311925,39,0,16,4,1
6633,Smartphones,Sony,1492.997144,56,0,3,3,0
6634,Laptops,Samsung,1430.237941,19,1,19,2,0
6635,Headphones,Other Brands,2914.999586,51,1,19,4,1
6636,Headphones,Other Brands,1324.199833,45,0,4,4,1
6637,Smart Watches,Apple,1794.642801,63,1,9,3,1
6638,Smart Watches,Sony,2237.780384,23,0,11,4,0
6639,Tablets,Other Brands,1551.832237,61,0,2,1,0
6640,Smartphones,Samsung,726.3615309,22,1,10,5,1
6641,Tablets,Apple,492.6674462,62,0,13,4,1
6642,Headphones,HP,981.6404001,20,0,19,2,0
6643,Smartphones,Sony,2103.023995,27,1,4,3,0
6644,Smart Watches,Samsung,1002.578746,46,0,9,1,0
6645,Tablets,Apple,984.6574627,57,0,3,1,0
6646,Smartphones,HP,2023.202851,38,0,9,1,0
6647,Smartphones,HP,1918.608627,40,0,17,5,1
6648,Tablets,Apple,2193.326497,50,1,7,1,1
6649,Headphones,Sony,156.553954,64,0,15,5,1
6650,Laptops,Other Brands,2686.217425,54,0,13,3,0
6651,Laptops,Samsung,572.8638446,18,1,13,2,0
6652,Laptops,HP,2728.858407,54,1,6,1,1
6653,Tablets,Samsung,1588.770491,30,1,18,3,0
6654,Laptops,HP,643.4093905,20,0,5,2,0
6655,Laptops,Samsung,623.6837099,23,1,19,1,0
6656,Tablets,HP,2903.087443,24,1,16,1,0
6657,Laptops,Other Brands,2327.918889,45,0,19,5,1
6658,Tablets,Samsung,2193.846726,21,1,5,3,0
6659,Smartphones,Other Brands,1808.302506,66,0,5,2,0
6660,Headphones,Samsung,2835.81032,26,0,7,5,0
6661,Laptops,Samsung,2923.166549,39,1,14,2,1
6662,Laptops,Other Brands,2802.623772,55,1,4,5,1
6663,Smartphones,Samsung,2690.172334,67,0,14,3,0
6664,Smartphones,Other Brands,2204.037392,36,0,17,5,1
6665,Smartphones,Apple,1368.83867,36,1,16,2,1
6666,Headphones,Other Brands,605.841555,22,1,19,1,0
6667,Smartphones,Apple,1942.979924,28,0,8,2,0
6668,Smart Watches,HP,1352.140961,22,0,12,3,0
6669,Tablets,Sony,348.1904651,69,0,15,3,0
6670,Tablets,Sony,1601.605109,19,0,11,2,0
6671,Laptops,Apple,1096.811741,19,0,11,3,0
6672,Smart Watches,HP,2655.443415,21,0,13,3,0
6673,Smartphones,Sony,2973.72686,32,1,11,1,1
6674,Laptops,Sony,2380.435338,60,0,19,2,0
6675,Headphones,HP,636.8900731,42,1,14,4,1
6676,Laptops,Apple,777.7615068,66,1,7,3,1
6677,Smart Watches,HP,134.0146849,66,1,13,1,1
6678,Headphones,HP,428.9957435,18,0,15,4,0
6679,Smart Watches,Other Brands,821.6979684,37,0,4,2,0
6680,Headphones,HP,193.5469161,55,0,8,3,0
6681,Smart Watches,Samsung,2130.363154,19,1,10,5,1
6682,Smartphones,Sony,1682.002426,42,0,5,4,1
6683,Smartphones,Other Brands,825.7585676,59,0,18,2,0
6684,Headphones,HP,2365.905152,28,1,17,5,1
6685,Headphones,Apple,971.2657999,24,0,3,3,0
6686,Tablets,Apple,1422.729575,33,0,9,2,0
6687,Laptops,Sony,785.6046982,57,0,6,3,0
6688,Smart Watches,Apple,1604.815545,49,1,19,5,1
6689,Headphones,Sony,1091.974245,54,0,17,3,0
6690,Laptops,HP,1935.932251,44,1,2,2,1
6691,Smart Watches,Samsung,1086.388063,29,1,12,2,0
6692,Smart Watches,Sony,2553.921731,36,0,5,5,1
6693,Smart Watches,Sony,2429.665678,53,0,9,1,0
6694,Smartphones,Sony,995.7025943,18,0,15,1,0
6695,Headphones,Other Brands,1180.657977,47,1,15,5,1
6696,Tablets,Apple,1437.593192,53,1,2,5,1
6697,Tablets,HP,2082.26762,61,1,19,2,1
6698,Smartphones,Apple,2884.75673,56,0,3,2,0
6699,Headphones,Samsung,2899.55767,61,0,11,5,1
6700,Laptops,Other Brands,2744.778248,31,0,17,4,1
6701,Laptops,Samsung,710.5639557,48,0,8,2,0
6702,Smartphones,Other Brands,2270.844359,29,1,6,4,1
6703,Tablets,Apple,160.6636277,42,0,7,2,0
6704,Smart Watches,Other Brands,2001.334224,50,1,2,1,1
6705,Tablets,Other Brands,2311.030264,25,0,8,1,0
6706,Smartphones,Samsung,1666.727618,18,1,12,3,0
6707,Headphones,Apple,1065.322372,31,0,18,2,0
6708,Smart Watches,Samsung,732.9059147,21,0,5,4,0
6709,Headphones,Other Brands,2364.386455,43,0,16,2,0
6710,Smartphones,Apple,1839.55549,36,0,7,1,0
6711,Smartphones,Apple,1706.758817,61,0,14,2,0
6712,Smart Watches,Sony,2163.298208,29,0,5,3,0
6713,Smart Watches,HP,1506.395068,52,0,13,3,0
6714,Smartphones,Samsung,1622.177834,22,1,7,5,1
6715,Tablets,Samsung,548.5547144,44,0,12,4,1
6716,Headphones,Apple,1731.65561,46,0,14,4,1
6717,Smart Watches,Samsung,904.3877121,56,1,7,5,1
6718,Laptops,Samsung,177.4399616,21,0,19,4,0
6719,Smart Watches,Samsung,1506.180578,48,0,2,1,0
6720,Smartphones,HP,2169.159242,69,1,5,1,1
6721,Tablets,Apple,508.9536855,37,1,5,1,1
6722,Tablets,Samsung,1656.081078,68,0,9,2,0
6723,Headphones,Other Brands,2622.343613,46,0,16,1,0
6724,Smartphones,Samsung,1670.212438,67,0,10,4,1
6725,Headphones,Samsung,2747.512521,67,0,5,2,0
6726,Tablets,Samsung,2772.983702,29,1,17,5,1
6727,Tablets,Apple,1652.670883,47,1,14,4,1
6728,Smart Watches,Apple,259.935175,34,1,18,2,1
6729,Tablets,Other Brands,948.3167739,27,1,10,4,1
6730,Tablets,Other Brands,1672.48327,46,1,15,1,1
6731,Smart Watches,Other Brands,2374.443139,54,1,13,3,1
6732,Headphones,Sony,557.0845696,26,0,19,3,0
6733,Laptops,Samsung,263.8814783,64,1,13,1,1
6734,Laptops,Samsung,2445.806345,38,0,17,1,0
6735,Smartphones,HP,764.4397149,50,0,13,2,0
6736,Tablets,Other Brands,1017.545076,22,0,11,3,0
6737,Laptops,Samsung,767.8908418,66,0,15,1,0
6738,Smart Watches,Sony,916.7078552,34,0,16,5,1
6739,Smartphones,Apple,1903.333113,58,1,14,3,1
6740,Laptops,HP,1622.591281,43,0,6,5,1
6741,Smart Watches,Sony,1716.023705,38,0,18,5,1
6742,Smartphones,Apple,1940.416865,68,0,8,3,0
6743,Smart Watches,Sony,2274.755993,19,1,14,5,1
6744,Laptops,Apple,1377.322298,52,1,5,5,1
6745,Smartphones,Other Brands,1983.681949,25,1,19,5,1
6746,Laptops,HP,1500.974509,67,1,4,2,1
6747,Tablets,Samsung,2766.429196,32,0,8,3,0
6748,Headphones,Other Brands,1172.640438,41,1,15,2,1
6749,Smart Watches,HP,691.6141957,54,0,7,1,0
6750,Tablets,Apple,685.8900149,52,0,8,1,0
6751,Smartphones,HP,761.2450272,18,1,3,5,1
6752,Laptops,HP,1784.570981,68,1,3,2,1
6753,Headphones,Sony,601.1153485,24,0,14,1,0
6754,Smartphones,Other Brands,674.722209,56,1,1,5,1
6755,Headphones,HP,1115.58264,50,0,3,4,1
6756,Headphones,Samsung,1153.782463,38,0,10,2,0
6757,Smartphones,HP,182.987898,30,1,8,1,0
6758,Laptops,Apple,1423.519219,43,0,1,1,0
6759,Smart Watches,Apple,396.018245,41,1,9,1,1
6760,Laptops,Sony,2894.15605,23,1,1,3,0
6761,Laptops,Other Brands,1544.901142,64,0,1,5,1
6762,Laptops,Apple,1141.891313,61,1,6,2,1
6763,Smart Watches,Samsung,1890.657057,60,1,9,4,1
6764,Headphones,Samsung,944.0395022,31,0,9,5,1
6765,Tablets,Samsung,518.3847137,51,1,7,2,1
6766,Smartphones,Other Brands,1848.523427,33,0,6,5,1
6767,Laptops,Apple,442.6441591,28,1,5,1,0
6768,Smart Watches,HP,2765.830113,54,0,14,3,0
6769,Smartphones,Apple,2698.042411,31,1,14,5,1
6770,Headphones,Other Brands,1250.06595,20,1,16,3,0
6771,Laptops,HP,2894.801992,62,0,4,5,1
6772,Tablets,Other Brands,1340.795074,28,1,8,1,0
6773,Tablets,Apple,1843.791766,39,0,18,1,0
6774,Headphones,Other Brands,1928.14918,50,0,17,5,1
6775,Smartphones,Apple,400.1079241,20,0,2,5,0
6776,Headphones,Sony,193.1409696,43,1,17,5,1
6777,Laptops,HP,1015.000816,59,1,4,2,1
6778,Smart Watches,Sony,1353.404822,49,1,18,4,1
6779,Laptops,Apple,1225.707533,60,0,18,1,0
6780,Smartphones,Sony,621.9926751,45,1,11,3,1
6781,Smart Watches,Other Brands,1847.732563,66,0,18,5,1
6782,Headphones,Samsung,2442.013141,28,1,6,3,0
6783,Smart Watches,Sony,2034.838137,51,1,1,5,1
6784,Smart Watches,Other Brands,2345.102298,52,0,3,2,0
6785,Laptops,Apple,849.6193472,30,1,13,3,0
6786,Laptops,Other Brands,2447.026456,59,0,14,5,1
6787,Smart Watches,Samsung,2811.058679,69,0,17,5,1
6788,Smart Watches,Other Brands,1504.329999,69,0,14,1,0
6789,Smartphones,Sony,1905.02547,69,0,11,2,0
6790,Laptops,Other Brands,299.2493446,56,1,1,2,1
6791,Headphones,Sony,2271.812768,35,0,19,5,1
6792,Tablets,Apple,2261.269677,55,1,1,4,1
6793,Smartphones,HP,2873.885745,42,1,19,1,1
6794,Laptops,Other Brands,2712.606266,65,0,16,5,1
6795,Headphones,HP,2523.882753,47,1,18,3,1
6796,Laptops,Apple,1376.965339,37,0,2,5,1
6797,Laptops,Sony,1640.209214,64,0,1,5,1
6798,Smartphones,Sony,405.8048443,38,0,13,2,0
6799,Laptops,Samsung,2882.734649,57,1,9,4,1
6800,Headphones,HP,467.8564993,34,1,13,2,1
6801,Smartphones,Other Brands,2991.73201,20,0,6,2,0
6802,Headphones,Apple,2548.988312,64,0,11,4,1
6803,Smart Watches,Apple,1047.475714,49,1,15,3,1
6804,Tablets,Samsung,994.9794343,66,1,2,2,1
6805,Tablets,Sony,1647.231346,66,1,3,5,1
6806,Headphones,HP,2591.117759,29,1,1,3,0
6807,Headphones,Other Brands,579.8661341,25,1,16,2,0
6808,Tablets,HP,600.3446335,61,1,3,3,1
6809,Headphones,HP,1408.725559,43,1,2,5,1
6810,Laptops,Apple,673.5499331,56,0,12,3,0
6811,Smartphones,Other Brands,2090.234839,44,1,19,5,1
6812,Tablets,HP,1581.01789,58,1,4,1,1
6813,Smartphones,Sony,826.9906172,36,1,10,4,1
6814,Laptops,Apple,1956.48479,58,0,11,1,0
6815,Smartphones,HP,2706.638827,59,0,8,5,1
6816,Headphones,Other Brands,2235.581277,28,1,11,5,1
6817,Headphones,Samsung,2201.918109,59,1,3,5,1
6818,Headphones,Samsung,273.0532655,49,1,4,5,1
6819,Laptops,Other Brands,485.4926684,18,0,12,3,0
6820,Laptops,Sony,144.0755177,36,1,2,3,1
6821,Smart Watches,HP,626.9698256,26,1,5,3,0
6822,Headphones,HP,739.9528155,40,0,8,3,0
6823,Smart Watches,Apple,484.7970154,32,0,15,4,1
6824,Headphones,Apple,2808.694115,60,1,6,4,1
6825,Smartphones,HP,2108.682441,33,1,10,3,1
6826,Smart Watches,Sony,1720.51025,47,0,3,2,0
6827,Laptops,Samsung,1582.883622,44,0,13,4,1
